date, balance_flow [cfs]
57361740,275.496075947,
57361800,27.463892584,
57361860,29.0628846086,
57361920,-18.2742698951,
57361980,-246.817384556,
57362040,-124.534878192,
57362100,-122.532810862,
57362160,-44.6375303218,
57362220,1059.64958114,
57362280,228.222731629,
57362340,109.881626276,
57362400,118.213138426,
57362460,117.090813816,
57362520,119.647159787,
57362580,115.569072234,
57362640,120.51178127,
57362700,128.132459102,
57362760,109.841105728,
57362820,100.55772115,
57362880,96.6423053673,
57362940,45.9761001624,
57363000,-732.045281305,
57363060,-85.1515635205,
57363120,-22.8011823462,
57363180,-57.4199183947,
57363240,15.4129922689,
57363300,11.6109182797,
57363360,-7.94766152177,
57363420,-264.98872259,
57363480,-118.233119336,
57363540,-50.7798914965,
57363600,39.1363837872,
57363660,1192.30572898,
57363720,333.685775727,
57363780,183.686907879,
57363840,228.130452728,
57363900,106.29470316,
57363960,223.737462751,
57364020,141.967096261,
57364080,93.6982859245,
57364140,149.402114146,
57364200,158.226226039,
57364260,153.722200724,
57364320,83.1901796356,
57364380,21.3951194146,
57364440,-671.15558391,
57364500,-92.0079720955,
57364560,187.216060393,
57364620,-141.513039955,
57364680,-256.721634269,
57364740,-124.215118745,
57364800,-81.0105862684,
57364860,-407.877395556,
57364920,-289.650804608,
57364980,-232.530449373,
57365040,-54.8874651488,
57365100,957.398031953,
57365160,49.2079013024,
57365220,13.6336264931,
57365280,84.2196117305,
57365340,17.4654959759,
57365400,71.0363315162,
57365460,14.0882226857,
57365520,15.9206419969,
57365580,83.0082859245,
57365640,26.8155226464,
57365700,17.6234135781,
57365760,94.5324146774,
57365820,-102.032410958,
57365880,-788.89030381,
57365940,-218.147285231,
57366000,-208.822414677,
57366060,-150.593413578,
57366120,-160.135522646,
57366180,-151.722650556,
57366240,-162.284478121,
57366300,-482.152556687,
57366360,-225.476728047,
57366420,-295.395461403,
57366480,-142.928486546,
57366540,1015.99067165,
57366600,61.5576064167,
57366660,4.5897497396,
57366720,61.7116491232,
57366780,2.52338548077,
57366840,12.1195029782,
57366900,12.4506393171,
57366960,26.5967944971,
57367020,25.1479685186,
57367080,9.49416138157,
57367140,70.0843755985,
57367200,100.460307006,
57367260,38.585833605,
57367320,-748.75,
57367380,-181.645833605,
57367440,-128.370307006,
57367500,-75.970462363,
57367560,-130.518074617,
57367620,-64.0779685186,
57367680,-163.929068292,
57367740,-387.690658431,
57367800,-189.49497882,
57367860,-206.487265854,
57367920,-130.838027807,
57367980,1052.80067165,
57368040,96.6176064167,
57368100,32.3197497396,
57368160,36.3385204863,
57368220,-15.4460812457,
57368280,113.25328803,
57368340,-10.2462386537,
57368400,58.6590027479,
57368460,42.2293465762,
57368520,-6.50293739349,
57368580,64.5598977057,
57368640,59.5410524183,
57368700,-128.384772492,
57368760,-538.35,
57368820,-9.58194083117,
57368880,91.396713323,
57368940,-47.488139262,
57369000,-99.0024498945,
57369060,-72.8967846197,
57369120,14.2864236522,
57369180,-608.304015618,
57369240,-213.503933562,
57369300,-209.801924846,
57369360,-59.0999919169,
57369420,988.792837856,
57369480,167.307608577,
57369540,34.2639151352,
57369600,48.8129759912,
57369660,50.2770556887,
57369720,53.8561542273,
57369780,-7.56113437964,
57369840,56.2741110033,
57369900,69.6677810168,
57369960,-1.89506622254,
57370020,67.5816695372,
57370080,3.45220905054,
57370140,70.1842008573,
57370200,66.2801504294,
57370260,33.7122211627,
57370320,21.2995615389,
57370380,-25.7686936038,
57370440,-791.93,
57370500,-180.539121575,
57370560,-119.656267344,
57370620,-395.369518538,
57370680,-293.47039544,
57370740,-324.18335131,
57370800,-103.531842347,
57370860,1058.71049369,
57370920,240.777310301,
57370980,14.6861561072,
57371040,62.0719193592,
57371100,31.6315280018,
57371160,10.8422211627,
57371220,74.7957423263,
57371280,18.6351256088,
57371340,6.09038286512,
57371400,86.0913400908,
57371460,31.4114604157,
57371520,-36.056061734,
57371580,-67.7005669864,
57371640,-741.974223441,
57371700,-150.810971435,
57371760,-105.867817374,
57371820,-23.1638423602,
57371880,-9.55901983527,
57371940,-20.3483401486,
57372000,-70.0446750982,
57372060,-123.938897984,
57372120,-415.822446082,
57372180,-422.72528805,
57372240,-62.2702488467,
57372300,813.019566568,
57372360,136.035522487,
57372420,20.4773014242,
57372480,78.6009657784,
57372540,26.705985113,
57372600,79.2144857136,
57372660,15.1949812827,
57372720,83.3085688577,
57372780,26.3485600135,
57372840,25.911805724,
57372900,89.2401062966,
57372960,55.7584883822,
57373020,22.1394120048,
57373080,-918.445551072,
57373140,-289.517946936,
57373200,-195.811938575,
57373260,39.0605986784,
57373320,-179.933903637,
57373380,-110.661133651,
57373440,-129.156658449,
57373500,-490.975487748,
57373560,-268.213619126,
57373620,-206.345510226,
57373680,-102.816571844,
57373740,1224.40069239,
57373800,325.448521288,
57373860,25.6862224343,
57373920,152.76772115,
57373980,34.4436368449,
57374040,93.1106477715,
57374100,91.6504442125,
57374160,31.170596202,
57374220,90.888123044,
57374280,88.6816761273,
57374340,42.4427973982,
57374400,106.09723172,
57374460,-81.9148555886,
57374520,-841.428516313,
57374580,-261.955773093,
57374640,-119.245034979,
57374700,-92.2503957099,
57374760,-38.3367834933,
57374820,-91.5297172357,
57374880,-173.389966039,
57374940,-246.278414229,
57375000,-257.166771832,
57375060,-131.100838419,
57375120,-55.1421538629,
57375180,1067.17091021,
57375240,276.456376485,
57375300,35.4948671663,
57375360,99.6042189776,
57375420,97.9970919842,
57375480,100.217327935,
57375540,39.1745169997,
57375600,39.5367589544,
57375660,97.7115209164,
57375720,45.2371427813,
57375780,52.7084883822,
57375840,110.099412005,
57375900,-82.0574892879,
57375960,-893.589667436,
57376020,-414.298394348,
57376080,-178.163860932,
57376140,-120.18740916,
57376200,-94.4586716275,
57376260,218.379385391,
57376320,-8.10774681888,
57376380,-238.765982276,
57376440,-96.3104442125,
57376500,-162.459747587,
57376560,-30.6301844533,
57376620,883.683733814,
57376680,197.336856195,
57376740,22.9222211627,
57376800,149.425380188,
57376860,26.1281671698,
57376920,93.8561190218,
57376980,37.4989936561,
57377040,98.581920378,
57377100,44.9124402469,
57377160,115.521712728,
57377220,56.5885437477,
57377280,38.7272635789,
57377340,-126.345570473,
57377400,-957.283249687,
57377460,-474.88173701,
57377520,-212.657623851,
57377580,-144.308182536,
57377640,-141.052149709,
57377700,-37.9619068025,
57377760,-135.989758399,
57377820,-466.759016325,
57377880,-296.33318464,
57377940,-255.469684635,
57378000,-102.572003551,
57378060,1259.68315164,
57378120,358.825088637,
57378180,47.1952866212,
57378240,74.3557423263,
57378300,67.547805031,
57378360,8.72397902684,
57378420,12.1750645069,
57378480,20.2614604157,
57378540,25.0031667527,
57378600,10.2701835181,
57378660,96.0479038151,
57378720,-78.9306727844,
57378780,-160.666404397,
57378840,-1024.86431445,
57378900,-470.96219321,
57378960,-632.601659931,
57379020,-492.055883465,
57379080,-168.494578116,
57379140,-61.4009390081,
57379200,41.8603691214,
57379260,-1669.38190829,
57379320,894.448934607,
57379380,87.6958188344,
57379440,-71.807748173,
57379500,1022.30482723,
57379560,487.692196563,
57379620,-306.147727152,
57379680,-56.121770845,
57379740,-52.7865368291,
57379800,64.2531437209,
57379860,10.4691144584,
57379920,-8.90148191332,
57379980,72.3734872389,
57380040,21.9663999091,
57380100,16.3319858224,
57380160,26.860906885,
57380220,-163.524603086,
57380280,-831.930258538,
57380340,-330.469831323,
57380400,-243.732632353,
57380460,-204.744432763,
57380520,-121.446452862,
57380580,-208.96456893,
57380640,-204.268518087,
57380700,-577.574853763,
57380760,-213.780637227,
57380820,-180.872333329,
57380880,-100.623562087,
57380940,1140.46296233,
57381000,121.915176934,
57381060,-61.2016132664,
57381120,56.3561725836,
57381180,10.0700833248,
57381240,52.2396195482,
57381300,8.61595119348,
57381360,9.00690226114,
57381420,65.844138405,
57381480,17.2681671698,
57381540,19.9039790268,
57381600,22.7250645069,
57381660,-117.198539584,
57381720,-733.899640971,
57381780,-318.205750301,
57381840,-114.638993656,
57381900,-305.586489346,
57381960,-184.561430673,
57382020,152.153305116,
57382080,30.8547200017,
57382140,-635.708010416,
57382200,-291.324132654,
57382260,-224.173619033,
57382320,-130.944764222,
57382380,1023.96323267,
57382440,111.843971157,
57382500,-10.9867699874,
57382560,56.3654361114,
57382620,-5.51792627406,
57382680,-6.49542776718,
57382740,57.6141303072,
57382800,6.0145689302,
57382860,73.4753182179,
57382920,10.1219858224,
57382980,18.540906885,
57383040,78.0306759439,
57383100,-112.060502589,
57383160,-781.43,
57383220,-375.319245535,
57383280,-90.8092367943,
57383340,111.417954599,
57383400,-0.250790463717,
57383460,-270.571747868,
57383520,-112.698831394,
57383580,-497.521895646,
57383640,-314.409909856,
57383700,-145.843286446,
57383760,-162.563169719,
57383820,1068.08318886,
57383880,114.846083997,
57383940,3.86425542035,
57384000,76.7287089149,
57384060,65.6742189776,
57384120,14.7327994493,
57384180,53.94889523,
57384240,61.4172422392,
57384300,61.7071722617,
57384360,7.54110760905,
57384420,77.3216928975,
57384480,59.8181764036,
57384540,-76.7790285652,
57384600,-627.435776559,
57384660,-291.938932691,
57384720,-180.125469235,
57384780,-128.632262807,
57384840,-73.2710054403,
57384900,-25.0231220163,
57384960,-139.175082256,
57385020,-268.669429201,
57385080,-169.403642291,
57385140,-109.862641937,
57385200,-478.34620997,
57385260,987.128003666,
57385320,161.99676855,
57385380,-24.8384364795,
57385440,41.302516171,
57385500,52.5181081675,
57385560,-9.67891189659,
57385620,58.4006439281,
57385680,38.922045401,
57385740,-19.9883972547,
57385800,44.6631184715,
57385860,43.9931471462,
57385920,47.369487346,
57385980,-14.9298327848,
57386040,-26.4536267213,
57386100,-782.23,
57386160,-310.569369924,
57386220,-71.4961153201,
57386280,-133.015496072,
57386340,-201.508543748,
57386400,-452.122768394,
57386460,-935.973304959,
57386520,29.2807185724,
57386580,-181.680316572,
57386640,-291.663006559,
57386700,1211.20175785,
57386760,307.200436302,
57386820,34.8149649874,
57386880,6.90473806024,
57386940,36.3078820403,
57387000,39.1092167641,
57387060,46.8981565161,
57387120,-12.3819138159,
57387180,53.5200517476,
57387240,71.5520679662,
57387300,20.000654248,
57387360,85.8544217572,
57387420,-105.650467357,
57387480,-654.293192188,
57387540,-143.965985772,
57387600,-145.105034979,
57387660,-136.74039571,
57387720,-126.962067966,
57387780,-179.769797783,
57387840,11.9819992167,
57387900,-412.846711058,
57387960,-438.621001588,
57388020,-431.569583876,
57388080,-154.638437514,
57388140,1061.67847516,
57388200,117.373390506,
57388260,-2.13782381716,
57388320,62.2953336545,
57388380,-2.80542776718,
57388440,10.9337179547,
57388500,73.1249812827,
57388560,15.267946931,
57388620,55.5293571094,
57388680,17.610906885,
57388740,23.3251383759,
57388800,73.7950349786,
57388860,-129.025289505,
57388920,-654.851704568,
57388980,-180.093005927,
57389040,-124.355034979,
57389100,-136.30039571,
57389160,-196.221505104,
57389220,-139.800360645,
57389280,-168.804963324,
57389340,-540.710693448,
57389400,-309.567938697,
57389460,-280.553621195,
57389520,-284.637882498,
57389580,1087.94290467,
57389640,120.931017735,
57389700,-1.78212175666,
57389760,46.1349649874,
57389820,-1.63526193976,
57389880,53.9078820403,
57389940,57.4592167641,
57390000,63.8181565161,
57390060,13.7080861841,
57390120,50.7800517476,
57390180,-3.40736764733,
57390240,74.5300898616,
57390300,-98.7801645689,
57390360,-1058.52505899,
57390420,73.1452067282,
57390480,-78.3314604157,
57390540,-124.381340091,
57390600,-157.228073767,
57390660,7.76638450602,
57390720,-143.239561539,
57390780,-514.870375258,
57390840,-302.356328525,
57390900,-230.093527214,
57390960,-18.252297843,
57391020,1180.32680798,
57391080,172.161634269,
57391140,59.585236518,
57391200,174.311327893,
57391260,107.893971157,
57391320,162.481509329,
57391380,105.595469243,
57391440,169.954960777,
57391500,104.879564344,
57391560,104.853040631,
57391620,118.264485714,
57391680,133.123899591,
57391740,-61.600349451,
57391800,-610.984950618,
57391860,-629.379045302,
57391920,-243.770693715,
57391980,-189.810911971,
57392040,-17.4715532398,
57392100,-213.860724382,
57392160,-85.295018263,
57392220,-315.860018258,
57392280,-270.292633065,
57392340,-194.842960202,
57392400,-102.833095103,
57392460,1020.57569277,
57392520,94.9625825083,
57392580,37.4013506078,
57392640,37.3241473328,
57392700,43.5719628993,
57392760,31.2947973069,
57392820,96.6216262761,
57392880,101.243138426,
57392940,172.536226039,
57393000,359.004853881,
57393060,297.368156836,
57393120,240.657393725,
57393180,104.98693484,
57393240,65.42,
57393300,134.643480517,
57393360,388.20312397,
57393420,295.901722213,
57393480,18.5495109523,
57393540,-126.875176934,
57393600,-20.8181265507,
57393660,-198.072607272,
57393720,-122.374735039,
57393780,16.4093327063,
57393840,71.3810703335,
57393900,1136.26813581,
57393960,97.4296117305,
57394020,153.805420004,
57394080,170.346251063,
57394140,148.114199507,
57394200,207.136592995,
57394260,214.61139489,
57394320,217.044095359,
57394380,214.284694402,
57394440,158.831634269,
57394500,221.307889674,
57394560,159.74360973,
57394620,-8.44399003798,
57394680,-424.774069131,
57394740,39.062606275,
57394800,57.0118431638,
57394860,18.6051461192,
57394920,6.13199118329,
57394980,-121.810117734,
57395040,-106.291662257,
57395100,177.228798067,
57395160,-7.51969745845,
57395220,-289.764780662,
57395280,8.56433147877,
57395340,737.045490166,
57395400,39.8593395519,
57395460,41.3330041527,
57395520,106.058211853,
57395580,41.2202716074,
57395640,114.514820052,
57395700,37.5917475639,
57395760,51.2886568781,
57395820,106.731017735,
57395880,106.191510911,
57395940,-5.12597583699,
57396000,177.211282374,
57396060,-113.715427767,
57396120,-563.985287964,
57396180,-119.159284269,
57396240,-105.571282374,
57396300,180.462862325,
57396360,321.85,
57396420,-248.586868001,
57396480,-136.43,
57396540,-338.377569302,
57396600,-311.446518155,
57396660,-96.1353004502,
57396720,-54.3216525789,
57396780,910.400909373,
57396840,117.540708156,
57396900,40.3021097239,
57396960,115.494305123,
57397020,68.1330081101,
57397080,75.2809354744,
57397140,243.104942584,
57397200,309.993214465,
57397260,73.5875395913,
57397320,14.4646750982,
57397380,135.435199238,
57397440,87.0393571094,
57397500,-73.869093115,
57397560,-764.138090811,
57397620,-141.957166523,
57397680,30.889177001,
57397740,32.075173448,
57397800,-23.5902379549,
57397860,-28.7391191544,
57397920,-34.4375392946,
57397980,-497.409121575,
57398040,-31.6046254905,
57398100,-140.429747587,
57398160,-32.1801844533,
57398220,863.943733814,
57398280,181.036856195,
57398340,-0.43777883726,
57398400,137.345380188,
57398460,80.436738752,
57398520,134.879429201,
57398580,83.440360645,
57398640,91.6320694908,
57398700,70.6400898616,
57398760,132.20477644,
57398820,136.763005927,
57398880,187.578061784,
57398940,76.850628425,
57399000,-608.67818102,
57399060,-154.488182536,
57399120,-284.469443771,
57399180,-238.867515329,
57399240,-194.886460206,
57399300,-189.954098262,
57399360,-54.4269932124,
57399420,2026.84125626,
57399480,112.787762812,
57399540,137.867301421,
57399600,192.952977656,
57399660,727.811438713,
57399720,229.812319921,
57399780,293.113190245,
57399840,421.503631833,
57399900,117.882414677,
57399960,351.771800545,
57400020,174.760827079,
57400080,175.647064386,
57400140,286.157116848,
57400200,100.665273631,
57400260,221.325582331,
57400320,102.63774854,
57400380,46.0105677875,
57400440,-377.492106358,
57400500,-152.851437754,
57400560,-70.8760086296,
57400620,-30.281647341,
57400680,-44.6139907036,
